author;comment;;;;;;;;;;;;;;;;
@mashakim480;4:24 kok mata gw jadi basah yaaakk.. ????;;;;;;;;;;;;;;;;
@hi.khmairh;SEMOGA SUKSES SEMUA GENERASI MUDA JAWA BARAT;;;;;;;;;;;;;;;;
@DanaWrong-of9vt;KDM clon bkal presiden RI ke dpnnya ..bravo Bapa Aing;;;;;;;;;;;;;;;;
@TenSupriatin;Hebat bpk gubernur....bukan hnya mengayomi rakyat ini juga bisa mengembangkan mental dan pembelajaran anak...biar di siplin dan selalu menghargai sesama...jiwa korsa ya juga d didik mulai dini...tepat jika d didik TNI...BRAVO TNI;;;;;;;;;;;;;;;;
@rendycandra7040;lebih bagus ini dari pada banser wkwkwk;;;;;;;;;;;;;;;;
@???-g8u;Sok pak kdm, jg brdk nu dibarak buktikeun ka org2 nu protes mun program ieu th lain ecek2 program nu bnr ngahasilkn jg ngajadikn bdk lbh baik oge bdk bhga n sukses.;;;;;;;;;;;;;;;;
@abizarwijayanto525;Inilah cara efektif untuk menyelamatkan anak2 bangsa,SDM yg mumpuni, cinta tanah air dan bangsa nya,;;;;;;;;;;;;;;;;
Klw ada yg gak setuju dengan adanya program ini patut di pertanyakan kapasitas nya;;;;;;;;;;;;;;;;;
@zevreadwan65;Untuk jd presiden beratt banget....byk oknum pejabat yg..................................?;;;;;;;;;;;;;;;;
@sultanmaulana339;Mantap... Langsung kawal jadi RI 1 thn 2030;;;;;;;;;;;;;;;;
@adeAbdulaziz-u4k;Pak liburan sekolah  nanti bikin.  Program buat anak yg lain seperti  itu juga dr. Pd di rmh mager  mending ikut prog ramg bpk aing;;;;;;;;;;;;;;;;
"I""";;;;;;;;;;;;;;;;;
@youlike2238;Harus dibuat kelas khusus utk PNS  yg malas kang dedi;;;;;;;;;;;;;;;;
@MindiMindi-g1d;kdm pjbt yg punya hti dn prasan yg sngt mdlm trhdp rkytnya brsyukur bngt jbar ??;;;;;;;;;;;;;;;;
@Sunshin-y;Pak saya mau masuk ??,kira kira dimana ya?;;;;;;;;;;;;;;;;
@Mamaya8;"Merindiiiing... Anak2 yg katanya bermasalah, ketika dirangkul dg program yg tepat bisa jadi begini.. Semoga membawa perubahan positif dan angka kenakalan remaja yg bukan terbilang ""nakal"" lg tp ""jahat"" akan berkurang dan hilang.. Aamiin..";;;;;;;;;;;;;;;;
@gunawangunadi7641;Siswa nakal di bawa ke barak militer, klu pejabat yg nakal di bawa ke mana adilnya KDM??? Kebijakan hrs adil dan berimbang.????;;;;;;;;;;;;;;;;
@BernaS-e8h;Nontonnya sambil senyum senyum bangga??;;;;;;;;;;;;;;;;
@sitiainurul7781;penerus penerus NKRI harga mati calon calon tentara;;;;;;;;;;;;;;;;
@eninuraeni1216;Anak yang suka tawuran, semangat tempurnya tinggi. Jadi cocok kalau jadi TNI, untuk membela negaranya, semua hal yang buruk berasal dari miras, coba kalau se indonesia, anak broken home, di didik seperti ini. Saya yakin nanti mereka dewasa, akan bersyukur, minimalnya bisa mendapat ijazah SMA, untuk bekal pendidikannya;;;;;;;;;;;;;;;;
@FihriFermana;Ini lah anak anak jaman sekarang di bawah 20thn , sudah minum² an;;;;;;;;;;;;;;;;
@nonotsetiyo3684;Boyolali / jateng hadir...siap dukung kdm di 2029 untuk RI 1.;;;;;;;;;;;;;;;;
@PipingSaputra;Tolong kami ya;;;;;;;;;;;;;;;;
@nonotsetiyo3684;Boyolali / jateng hadir..siap dukung kdm di 2029 untuk RI 1...;;;;;;;;;;;;;;;;
@YadiAde-e5w;Ulah waka jadi presiden sukses jan dulu jadi gubernur klo sukses inshaalloh pasti jadi.dan semoga presiden RI Prabowo bisa membereskan para pejabat yg korupsi.demi memperjuangkan rakyatnya supaya lebih sejahtera aamiin ya robbal alamiin ?? Allohu Akbar ??;;;;;;;;;;;;;;;;
@nurchalis6769;enak klo gini ne masa depannya bisa daftar tentara;;;;;;;;;;;;;;;;
@tainsalam6834;Ya Allah berilah kesehatan selalu dn kekuatan dll tuk kg dedi;;;;;;;;;;;;;;;;
@zakiralqatan1194;PAK DEDI MULYADI IS THE BEST... PERWAKILAN TUHAN YG ADA DI BUMI SEKARANG INI.... WAJAR BELIAU JADI PRESIDEN RI 2029??;;;;;;;;;;;;;;;;
@InekeAmanda-l5d;Semoga di masa depan nti saat pergantian prresiden 5 thn lg, kdm bisa jdi pemimpin RI;;;;;;;;;;;;;;;;
@viralnews2849;Fokus ke 2 periode pa haji ah.. ;;;;;;;;;;;;;;;;
Lembur di urus;;;;;;;;;;;;;;;;;
Kota di tata;;;;;;;;;;;;;;;;;
Ulah waka mikirin jadi presiden ny;;;;;;;;;;;;;;;;;
@RohimahNurman;Sampai sejauh ini kepedulian pak Dedy Mulyadi buat generasi muda...mudah mudahan banyak generasi masa depan yg berkualitas dan berkuantitas penuh dedikasi tinggi..berakhlaqul  kariimah... Aamiin Aamiin Aamiin yaa Robbal 'aalamiin ??????;;;;;;;;;;;;;;;;
@muhammadrisky4320;Saya warga Jabar seneng sekali punya gubernur kya bapak kdm;;;;;;;;;;;;;;;;
@ganzkicau70;Muantap gubernur jabar paling top seduniaaaaaaaaaaaaaaaaaaaaaa;;;;;;;;;;;;;;;;
@ArifRahman-i4p;"Betul apa yg di katakan KDM, gang""n itu ada, janjian tawuran melalui medsos, teman"" manasin spy di akui teman hrs ikut tawuran jg";;;;;;;;;;;;;;;;
@lagu_dj_koplo_klasik_viral;Smoga kdm bisa jadi presiden untk kedepannya .. Saya dari semarang sneng liatnya ,;;;;;;;;;;;;;;;;
@anitaseptiyani5156;Gara2 pak dedi anak saya sekarang ga susah bangun pagi lagi.. biasanya kalo dibangunin pagi ada drama nya dulu, sekarang langsung melek langsung mandi..??;;;;;;;;;;;;;;;;
"Haturnuhun bapak aing...??""";;;;;;;;;;;;;;;;;
@AlyaMuhadizah-ow6pw;hebat kdm sehat selalu????;;;;;;;;;;;;;;;;
@eyangradenraden6275;Ini baru gubernur yang berani benahi Jawa barat terutama Bekasi semerawut gubernur yang dulu pada kemana kerjanya;;;;;;;;;;;;;;;;
@kulsumLembata;Masya Allah tabarakallah,se umur aku bru lihat pe mimpin yg benar benar jiwa nya hati nya segala isi pikiran untuk masyarakat nya ,semoga 2029 beliau jadi presiden Indonesian,ya Allah lindungi,dan berkati  bapak kang Dedi Mulyadi,dengan kebaikan dari Sisi mu ya Allah,terima segala perbuatan  baik nya aamiin;;;;;;;;;;;;;;;;
@SophiaAziziah;Luuuuuuuuaaaaar biasaaaaa gubernur Jawa Barat menyalaaaaaa;;;;;;;;;;;;;;;;
@Mukono72;Keren  p. Gubernur •••;;;;;;;;;;;;;;;;
@ZulkipliZulkipli-z1f;Ini baru gubernur namanya yang lain gubernur tidur mikirin gaji doang??????;;;;;;;;;;;;;;;;
@siswantoto3640;Kupu kupu aja menyapa kdm .;;;;;;;;;;;;;;;;
@nahdagerry;Mereka sudah punya sifat Hero (pahlawan) sekiranya di manfaatkan oleh orang yg tak bertanggung jawab .. adakah kemungkinan yg demikian?;;;;;;;;;;;;;;;;
@OratnaSari;Presiden RI 2029????;;;;;;;;;;;;;;;;
@Msubandi-g3k;Kalau bisa pak dedi mulyadi bila jenguk anak yang didik pakai dinas militer sesuai pangkat gubernur;;;;;;;;;;;;;;;;
@ngabdushomad515;Kang dedi jaluk modal ya. Go nyawah ra due modal;;;;;;;;;;;;;;;;
@joshuabills3981;semoga adik-adik yg mengikuti pelatihan di barak militer mendapat pengalaman yang mendewasakan sikap dan menjadi calon pemimpin yang berkarakter...amin;;;;;;;;;;;;;;;;
@KeuisHaryati;S 7;;;;;;;;;;;;;;;;
@sitisaidah2189;Keren, keren keren, keren keren joos gandos,;;;;;;;;;;;;;;;;
@SiriMastira;masallah semoga gubernur kita kng defi selalu di lindungi allah..dan bisa pegang RI amin????;;;;;;;;;;;;;;;;
@alifrosyid4162;Kalo diatur sholat teratur, sehari dibuat abis belajar olahraga fisik sampai capek ya tetep tidur bisa cepet. Karena tidur cepet pagi subuh bisa bangun. Dibiasakan minimal setengah tahun dah bagus itu...;;;;;;;;;;;;;;;;
@chenkld350;KDM Jadi gubernur seumur hidup di jabar ;;;;;;;;;;;;;;;;
"Siapa yg setuju ????""";;;;;;;;;;;;;;;;;
@rezirekirefaldi2811;Kenapa kamera nya menghadap belakang?;;;;;;;;;;;;;;;;
"Jawab: karena menjaga privasi si adik""";;;;;;;;;;;;;;;;;
@nabilsaukibillah6450;Ini dicikole bukan ya lokasinya?;;;;;;;;;;;;;;;;
@agusmansipangkar8453;Jgn dong. Harus jadi RI 1 seumur hidup;;;;;;;;;;;;;;;;
@arissailendra6789;Aku ingin nitipin anakku dan keponakan...rumahku kota Kediri Jawa timur..bisa ga?..jika bisa harus hubungi siapa ya..anakku nakal sekali;;;;;;;;;;;;;;;;
@traveler184;Terharu sekali saya melihat gubernur Jabar, idenya cemerlang sekali;;;;;;;;;;;;;;;;
@aswaqrak1775;Semoga  pembinaan ini  bisa diadakn di seluruh Indonesia supaya Indonesia menjadi anak bangsa yg hebat.;;;;;;;;;;;;;;;;
@kurditatik5312;Yang gak setuju .perlu dipertanyakan . Ini Keren pak kdm keren;;;;;;;;;;;;;;;;
@DafithaNisa;4:48 4:50;;;;;;;;;;;;;;;;
@DafithaNisa;Semoga besok kang dedy lanjut ke presiden ya saya dukung biar negara Indonesia rakyatnya makmur;;;;;;;;;;;;;;;;
@kurditatik5312;Kereeen gini kok ada aja yg gasuka . Aku dah udah pernah ikut latihan militer .dan memang sangat perlu anak anak muda ikut pelatihan bela negara;;;;;;;;;;;;;;;;
@xbg3448;Hebat sperti di negara maju kore Selatan taiwan korea Utara warga sipil wajib militer;;;;;;;;;;;;;;;;
@Hagiasophia611;Aslkm Kang.. Hampura.. saya usul.. kalau bisa Kang Dedy buat program sekolah gratis SMP/MTsN & SMAN di Jabar. Tanpa biaya uang pangkal/uang seragam. Mohon beri keringan kpd kami selaku org tua yg mempunyai banyak anak ????;;;;;;;;;;;;;;;;
@zulfikohmr9688;Salut sama bapak KDM;;;;;;;;;;;;;;;;
@Kenzo_Paris;Barisan yg mendukung kebijakan KDM untuk menjadikn gnerasi pnerus yg lbh baik mn jmpoly.;;;;;;;;;;;;;;;;
@BaliFuneral;Terharu meliat semangat anak2 bangsa ini,, ??????;;;;;;;;;;;;;;;;
@mitarumbayan3932;Saran:;;;;;;;;;;;;;;;;
"Mohon dijalankan juga di Sumatera Utara. Terimakasih banyak""";;;;;;;;;;;;;;;;;
@manusiasebat3169;Sungguh iklas hati beliau mencintai rakyat nya .;;;;;;;;;;;;;;;;
@Ikaponsel24Ika;Ini menjadi suatu kebanggaan bagi siswa;;;;;;;;;;;;;;;;
@Anis123-je9qg;Setuju;;;;;;;;;;;;;;;;
@NETWORK-r4b;Enagic adalah perusahaan yang memproduksi dan menjual generator air elektrolit. Perusahaan ini didirikan oleh Hironari Oshiro, berasal dari Jepang. ;;;;;;;;;;;;;;;;
Sejarah Enagic;;;;;;;;;;;;;;;;;
Pada tahun 1974; Enagic mulai memproduksi teknologi ionisasi air alkali untuk rumah ;;;;;;;;;;;;;;;;
Pada tahun 1990; Enagic mulai menjual Mesin Air Kangen Elektrolisis ;;;;;;;;;;;;;;;;
Pada tahun 1992; pabrik Enagic di Osaka disertifikasi oleh Departemen Kesehatan dan Kesejahteraan Jepang sebagai fasilitas manufaktur untuk perangkat medis ;;;;;;;;;;;;;;;;
Pada tahun 2013; PT. Enagic Indonesia didirikan ;;;;;;;;;;;;;;;;
Pada tahun 2014; PT. Enagic Indonesia melakukan Grand Opening di Jakarta ;;;;;;;;;;;;;;;;
Pada tahun 2015; PT. Enagic Indonesia membuka kantor cabang di Surabaya;;;;;;;;;;;;;;;;
Dengan sistem network marketing yang sudah terbukti dan berhasil banyak melahirkan milyarder baru dengan cepat ;;;;;;;;;;;;;;;;;
Perusahaan sudah ada di lebih 125 negara ;;;;;;;;;;;;;;;;;
" maka penghasilan anda bisa sampai jutaan dollar Amerika""";;;;;;;;;;;;;;;;;
@kistyrijantiana4829;kPAI .;;;;;;;;;;;;;;;;
"Hrs nya malu sama KDM""";;;;;;;;;;;;;;;;;
@Daswati-o8j;Saya setuju bapak aing jadi persiden.;;;;;;;;;;;;;;;;
@Yer_fokxxxsy;Pak kalau dari luar provinsi di terima kah;;;;;;;;;;;;;;;;
@syah8692;Udah kek akmil TNI nih.. Mantaab semangat adik2.;;;;;;;;;;;;;;;;
@sumaryono5949;PK gubernur Jateng ayo terapkan di jateng;;;;;;;;;;;;;;;;
@sumaryono5949;Semoga program ini ditiru gubernur yg lain ,ayo PK gubernur di indonesia tiru yg baik biar negara maju anak yg bolos nakal biar bisa di siplin.;;;;;;;;;;;;;;;;
@KarmanKarman-e7l;Coba pa Ono Surono Bandungan pa Dedi lagi mewawancarai anak sedang dididik di barak TNI coba buka hati dan pikiran mu pa Ono jangan pikiranmu penuh dg iri dan dengki nanti ada karma di kehidupan mu;;;;;;;;;;;;;;;;
@srimuryati7025;Suka heran di indo nih kl ada pemimpin yg jalannya lurus, benar suka dicari - cari kesalahan nya. Mari kita dukung KDM agar generasi muda terselamatkan;;;;;;;;;;;;;;;;
@MuhammadAndik-y3b;Mantap bapak aing.  Jatim selalu nyimak pak;;;;;;;;;;;;;;;;
@retnasilitonga9210;Sehat selalu ya pak gubernur KDM Tuhan Yesus Memberkati;;;;;;;;;;;;;;;;
@helpinaurah2961;Mrk nakal krn tdk memiliki wadah yg positif buat mrk, bravo TNI;;;;;;;;;;;;;;;;
@nurdinnurdin1668;Lebih baik d pesantren kan sisaw yg bandal blih;;;;;;;;;;;;;;;;
@Kurniasih-m9i;Bapak aing mana ini jawa tengah;;;;;;;;;;;;;;;;
@Kurniasih-m9i;Masya allah kang dedi sehat selslu;;;;;;;;;;;;;;;;
@SriWidodo-jg8gz;Sayang membiarkan daerahnya dikuasai aguan;;;;;;;;;;;;;;;;
@amwaram5138;"Yg dilakukan KDM itu sebuah penyadaran diri tingkat tingggi berefek pada kekuatan pisik lahir dan bathin yg positif analog dg ""sidratulmunthaha""..";;;;;;;;;;;;;;;;
@sutirnotirno2384;Kang Dedy Mulyadi bisa Duwet Ama Ahok mantap ???? ????,buat th 2029.semoga Indonesia makmur buat ank cucu kita;;;;;;;;;;;;;;;;
@sutirnotirno2384;Mantap semoga kelak jadi ank yg berguna buat keluarga dan negara' ammin;;;;;;;;;;;;;;;;
@emisuhaemi2348;ingin sekali ktmu kdm biar aku bs mnta tolong;;;;;;;;;;;;;;;;
@hardinpakpahan1354;Mulyono gaya barukah? Biarlah waktu yang menjawab.;;;;;;;;;;;;;;;;
@djarwo_gogix;KDM sosok pemimpin yg di rindukan oleh masyarakat Indonesia;;;;;;;;;;;;;;;;
@HadiesVanjava202-y8l;Salam dari saya orang NTB.pak dedi itu gubernur rasa presiden..semoga bapak dedi kedepan nya alloh..izinkan jadiorang no.1 di negri tercinta ku ini amiin;;;;;;;;;;;;;;;;
@SriWidodo-jg8gz;Harap hati hati mulyono jilid dua.;;;;;;;;;;;;;;;;
@S4L5AZZ20;Pak Dedi, disini di Cileungsi perbatasan Bekasi masih ada yg masih tawuran pak,semalam anak anak smk pada bawa celurit pak;;;;;;;;;;;;;;;;
@ladyzcoladyzco3363;Kalo saya lebih mendukung program ini, menjadikan anak lebih di siplin, dari pada main game terus??;;;;;;;;;;;;;;;;
@ladyzcoladyzco3363;Kalo saya lebih mendukung program ini, menjadikan anak lebih di siplin, dari pada main game terus??;;;;;;;;;;;;;;;;
@BoLang-d1j;Daerah lain kalo tdk mencontoh ini, saya yakin 10 thn dr sekarang generasi wilayah-wilayah lain akan tertinggal d3ngan generasi  jabar, pendidikan dan kedisiplinan akan terbentuk lebih baik di daerah jabar, mantap sih ini;;;;;;;;;;;;;;;;
@kasinohs8887;Anak2nya ceria, siap dididik menjadi manusia berkarakter baik TAPI kok masih ada orang nyinyir katanya, sarat pelanggaran HAM, perampasan hak asasi, dimarahi, dll.;;;;;;;;;;;;;;;;
Lucu ya?;;;;;;;;;;;;;;;;;
Harusnya paham filosofi; sesuatu menjadi barang berharga itu melalui proses tempa; melalui perlakuan keras yang sesaat terasa tidak mengenakkan.;;;;;;;;;;;;;;;
Begitu juga pribadi dan karakter terbentuk harus dengan perlakuan tegas; disiplin; jauh dari manja;" namun kelak akan jadi manusia berguna dan bermartabat.""";;;;;;;;;;;;;;
@MataKurnia;Saya asal jabar ,skrang di jakarta ,seandainya jakarta ada program sprti kang dedi, ak orang pertama yg akan mnitipkan anakku ke barak militer,;;;;;;;;;;;;;;;;
@abujabar289;Tolong apuskan Judol pak KDM..;;;;;;;;;;;;;;;;
@iinchannel27;TUKAR BISA ENGGAK GUBENURNYA ?;;;;;;;;;;;;;;;;
@sridiasprayudi7762;Latihan Dasar Kepemimpinan utamanya diri sendiri... ????;;;;;;;;;;;;;;;;
@fitranurizza1;merinding ngelihatnya...;;;;;;;;;;;;;;;;
@Hari-e4p;Semoga Allah memberikan kesehatan dan kesabaran untuk terus mengayomi masyarakat..;;;;;;;;;;;;;;;;
@ardhies07;kalau masuk tentara ga boleh merokok kata pak Dedi. tp kalau sdh jadi tentara banyak oknum yg merokok??;;;;;;;;;;;;;;;;
@JohanPangestu-t9j;Akhirnya kami menemukan pemimpin yang bener bener memimpin...allahuakbar;;;;;;;;;;;;;;;;
@dboisdorbois5284;semoga daerah lain juga menerapkan seperti KDM;;;;;;;;;;;;;;;;
@AndikaPratama-j9o;Pang nanti dilombain pa;;;;;;;;;;;;;;;;
@didirusadi6625;Anak sya udh lulus sekolah blm kerja mau di didik militer seperti ini hp wae  di cocoona ,mantap bapak aing mah ,agar punya kedisiplinan keperibadian yg baik;;;;;;;;;;;;;;;;
@AndikaPratama-j9o;Bapak pengetahuan tentang nak muda Indonesia sangat luass,keren;;;;;;;;;;;;;;;;
@harunalrasyid-v4n;Setujuuu pisaaan KDM jadi presiden RI.. MANTAAAP....??????????????????????????????????????????;;;;;;;;;;;;;;;;
@irfanfauzi2295;Tinggal birokrasi dari tingkat kelurahan sampai kecamatan yg harus di tatar...;;;;;;;;;;;;;;;;
@tdmtrimurjo;Saya yakin Jawa Barat akan jadi generasi yg kuat dan bakti kepada masyarakat sekitar. Jiwa patriot ada di generasi yg mau gerak demi bangsa. Salam dari lampung;;;;;;;;;;;;;;;;
@dewaardana437;Ide cemerlang KDM salah satu sumber masalah teratasi;;;;;;;;;;;;;;;;
@Ajisdaeng-y4b;Malas sekolah .sekarang tdk sekolah .suka begadang .main Game ON ..kiranya bisa di jemput ama TNI .sukses terus  pa KDM?;;;;;;;;;;;;;;;;
@Ajisdaeng-y4b;Punten pa Gub ..inii ada anak sy  namanya Habibi .;;;;;;;;;;;;;;;;
"Alamat kopo cirang rang .gang sayang kaak .Rt .04 .Rw 4""";;;;;;;;;;;;;;;;;
@Lenterajava21;ORANG JATENG YANG SETUJU KDM JADI THE NEXT RI1 MANA JEMPOLNYA KITA VOTE DISINI;;;;;;;;;;;;;;;;
@Muh4idil24;Up terus;;;;;;;;;;;;;;;;
@IndahIndramayu-t9b;Masyallah tabarallah BPK hati begitu mulia BPK Masyallah berkah dn sehat selalu BPK ??????;;;;;;;;;;;;;;;;
@daryantoyanto9289;prabowo  2pireude duiu KDM Gubernur 2pireude baru nyapres itu menurut aku.;;;;;;;;;;;;;;;;
@Mbak-e5i;Saya org Sumatra iri pengen punya gubernur seperti ini, semoga pak KDM mau nyalon ke Sumatra periode berikutnya ??????;;;;;;;;;;;;;;;;
@IrfanHunaefi39;Pencitraan trus si dedi.. Mirip Trik nya JOKODOK;;;;;;;;;;;;;;;;
@anggitadinastiar7185;Bapak Gubernur yang tidak pernah kenal lelah, untuk kemajuan  bersama, dan bangsanya.  beruntung nya punya  Gubernur  KDM. Sumpah.????????? maju terus.,!!;;;;;;;;;;;;;;;;
@BukhoriMuslim-g3s;Beda dg sebelah....berantas kemaksiatan dg cara menyebar kebencian....;;;;;;;;;;;;;;;;
@ahmadfauzifauzi7019;The next KDM presiden ???;;;;;;;;;;;;;;;;
@ahmadfauzifauzi7019;Mantap gubernur aing..... Bukan main dah;;;;;;;;;;;;;;;;
@GeraldHilmawan;Kami siap dukung kdm 2029 Ri 1;;;;;;;;;;;;;;;;
@ChristinEster;Bp Dedi Mulyadi ;;;;;;;;;;;;;;;;
Presiden RI Berikutnya Th 2029;;;;;;;;;;;;;;;;;
Om Zen;;;;;;;;;;;;;;;;;
Gubernur Jawa Barat Selanjutnya;;;;;;;;;;;;;;;;;
"Amin""";;;;;;;;;;;;;;;;;
@gumelaringbayu_9169;Serius ini anak anak nakall??. Mereka bisa sebagus iniiii.. saluuutt;;;;;;;;;;;;;;;;
@WiwinIsmawati-y6g;Ini. Khusus untuk yg masih sekola ya;;;;;;;;;;;;;;;;
@nuraeni-j8m;mantap pisan bapa aing;;;;;;;;;;;;;;;;
@isyanaainun6731;Pak Dedi dan tim, coba kolaborasi dengan Pak Ambarita dan tim, bagaimana terstrukturnya anak2 ini pada saat mengadakan tawuran dan kenakalan lainnya......;;;;;;;;;;;;;;;;
@titape9787;setuju;;;;;;;;;;;;;;;;
@NatashaNovita-t7f;Saya setuju;;;;;;;;;;;;;;;;
@madliahmad7032;Jawa Barat dulu 2 periode;;;;;;;;;;;;;;;;
@echolengcai3913;Poll setujunya;;;;;;;;;;;;;;;;
@agussobhowono7197;Setuju;;;;;;;;;;;;;;;;
@maunjunkoler87;Sulid kak, pemerintahan sekarang di isi org org yg anu, sebisa mungkin dia menggagalkan org yg bener bener NKRI;;;;;;;;;;;;;;;;
@Aldo-d8j-4mr;Tuker gebenur pindah ke jateng aj .lihat semarang ? Mslah rob banjir macet ? Gak ada solusi sma aj;;;;;;;;;;;;;;;;
@antokTayu;"Siapapun pemimpinnya GK ngefek...usaha di persulit pajak di naikin...dikit"" konten miris";;;;;;;;;;;;;;;;
@Lenterajava21; @antokTayu  KALAU SEMUA WARGANYA PESIMIS SEPERTIMU NEGARA KN MAKIN TENGGELAM. KALAU MENYERAH SUDAH PASTI KALAH TAPI KALAU BERUSAHA KITA MUNGKIN MENANG ATAU MUNGKIN KALAH;;;;;;;;;;;;;;;;
@agussobhowono7197;? @maunjunkoler87 Mungkin sulit , tapi sebagai masyarakat kita bisa berusaha memenangkan pemimpin yg memikirkan rakyatny dlm Pemilu nanti jika maju. Salah  satu tokoh yg nampak saat ini ya Kang Dedi ...;;;;;;;;;;;;;;;;
@antokTayu;Dek dek...anda seumuran cucu saya ngerti apa? @Lenterajava21 ;;;;;;;;;;;;;;;;
@quinzhiqizzinita5279;setujuuu...saya asli jateng ngefans sama pak dedi;;;;;;;;;;;;;;;;
@Lenterajava21; @antokTayu  anda sudah tua tapi tidak mengerti apa itu masa depan bangsa;;;;;;;;;;;;;;;;
@MasLuxor;? @maunjunkoler87 HATIMU SAJA YANG ANU2??..  OMONGANMU GA LOGIK;;;;;;;;;;;;;;;;
@antokTayu;Katanya masa depan bangsa di barak..kok report dek anda? @Lenterajava21 ;;;;;;;;;;;;;;;;
@Lenterajava21;@antokTayu  Oalah Mbah Mbah sampeyan hidupnya kemana aja Mbah. Itu untuk pembentukan karakter. Kok dangkal sekali pemikirannya;;;;;;;;;;;;;;;;
@antokTayu;Anak muda jaman sekarang Joss attitude.. @Lenterajava21 ;;;;;;;;;;;;;;;;
@AJBCHANNE;Siap! Sy dr Jateng.;;;;;;;;;;;;;;;;
@antothole4617;setuju lah, gubernur saya ngga bisa kerja??;;;;;;;;;;;;;;;;
@prasetyo2929;Belum waktunya. Jabar dulu 2 periode. Diluar Jabar mohon bersabar ??;;;;;;;;;;;;;;;;
@GeraldiFebriyanto;Lebih kompeten urus dalam negeri KDM bagi tugas biar presiden yang urus diplomasi negara;;;;;;;;;;;;;;;;
@panjul_project3817;Ora setuju aku boss...;;;;;;;;;;;;;;;;
Delok en sek ...seko awal teko akhir enek perubahan sek ..;;;;;;;;;;;;;;;;;
"Kalo sudah 2 periode di Jabar oke boleh lanjutt""";;;;;;;;;;;;;;;;;
@Lenterajava21;@panjul_project3817  dua periode keburu habis cadangan devisa negara om;;;;;;;;;;;;;;;;
@DarminaMina-i7k;Saya juga oenegenn anakku d  bina  d barak militer;;;;;;;;;;;;;;;;
@herawatits3993;Jgn pandir, jgn gegabah, sifat pongah/sombong itu ga disukai Allah!;;;;;;;;;;;;;;;;
@Lenterajava21;@herawatits3993  tidak ada manusia sempurna di muka bumi. Tapi orang yang mempunyai kekuasaan dan ingin merubah negeri ini menjadi lebih baik itu wajib di bela;;;;;;;;;;;;;;;;
@gusdianaridwansyah6417;Selama Jokowi cawe cawe tidak akan mungkin pak Dedi jadi RI 1;;;;;;;;;;;;;;;;
@yogasiagian1502;Wakil aja;;;;;;;;;;;;;;;;
@RahayuUuu-on2yu;Saya  lahir  jateng, tapi  tinggal  di  tabggerang, saya  sangat  setuju kang  dedi presideen 2029;;;;;;;;;;;;;;;;
@agustinjr4404;? @Aldo-d8j-4mr gue jg setuju gubernur jateng tuker ama kang dedi aja,gubernur jateng lg nyaman berbaring;;;;;;;;;;;;;;;;
@sitizaenab7962;Belom waktunya;;;;;;;;;;;;;;;;
@ryanhadi7084;? @Lenterajava21 bukan pesimis. Tp faktanya yg sudah2 seperti iti. Semasa menjadi gubernur dia sangat bagus. Tp setelah menjadi presiden.... Beuhhhh langsung nurut dengan golongannya dan ke yg sdh membantunya...;;;;;;;;;;;;;;;;
@regarchanell8089;wajib militer versi jabar????????;;;;;;;;;;;;;;;;
@editkirandangiofficial4842;Paling joss emng boskuu ?H??o??k??i??7??7??7? cobainn;;;;;;;;;;;;;;;;
@HennryYosep;Mereka sudah punya Bekal suatu saat nanti klw mau masuk TNI pass saat seleksi mereka sudah punya tu semua;;;;;;;;;;;;;;;;
@HennryYosep;Mereka sudah punya Bekal suatu saat nanti klw mau masuk TNI pass saat seleksi mereka sudah punya tu semua;;;;;;;;;;;;;;;;
@Kurnia99-cu9qp;@pak dedi mulyadi kapan nih jalan di parung panjang bogor mau di perbaiki?;;;;;;;;;;;;;;;;
Jalan nya hancur di pakai akses jalur tambang; bisa kah jalur kendaraan tambang ini di buatkan jalur sendiri ? Supaya tidak mengganggu jalur kendraan kami; soalnya ngeri pak takut ke terlindas;" trimakasih pak""";;;;;;;;;;;;;;
@ikamutia6225;Yang mengiri ka bapa aing sieueneun aib aib na ka bonkar???? sehat sllu KDM?;;;;;;;;;;;;;;;;
@ekamulyani6636;Jgn di skip kalo iklan ku bapa aing duit na oge di bikeun ka dulur urang deui ??.;;;;;;;;;;;;;;;;
@Inot07;Coba alangkah santun nya bapak TNI tersebut. Respect..;;;;;;;;;;;;;;;;
@HennryYosep;Suatu saat mereka bakalan punya cita cita jdi TNI maka nya dari sekarang mereka harus paham dan dan mengerti gmna cara nya biar bisa masuk TNI dan mereka udh punya bekal suatu saat nanti;;;;;;;;;;;;;;;;
@jack__tiwari;Izinn kakkk mau tanya ?H??o??k??i??7??7??7? itu apaa yaa ?;;;;;;;;;;;;;;;;
@Tararasyid;Siap ada...siap pak ...mantap dah..semoga menjadi solusi bangsa ini;;;;;;;;;;;;;;;;
@Dadan355;Luar biasa bapak aing??;;;;;;;;;;;;;;;;
@Maldini-t6y;Gaskan pak..demi kebaikan anak2 di jaman sekarang .;;;;;;;;;;;;;;;;
@komanggdeyasa;KDM emang yg terbaik ayo dukung KDM salam dari Lombok NTB ...ayo tunjukan dukungan kalain;;;;;;;;;;;;;;;;
@Vikash_life.01234;kemaren saya cobain bawa umpang 30K di ?H??o??k??i??7??7??7? dapet besar !!;;;;;;;;;;;;;;;;
@IsmanKeerr;Biar urus jawa barat dulu 2periode baru RI 1 setelah bpapak prabowo 2periode salam dr timur;;;;;;;;;;;;;;;;
